city,lat,lon,date,rainfall_weekly,rainfall_30d,rainfall_90d,temp_mean,temp_max,temp_min,humidity_mean,wind_speed,solar_radiation,et0,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code_encoded,month,year,day_of_year
Mumbai,19.076,72.8777,2020-03-15,-0.4115174819694283,-0.46147782608925075,-0.5250873439792165,0.299429927746639,0.16812843762914922,0.410980843507855,0.8709573366884453,0.10489214623606144,1.0422160350041039,-0.16058565477723122,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-1.0144149104875522,-1.4182871576441818,-1.0219453495545978
Mumbai,19.076,72.8777,2020-03-22,-0.33207897004981207,-0.44068568479131115,-0.5171980083934244,0.4017812112659065,0.19736392756869672,0.5765701008491357,0.9725723940677551,-0.20441058503665926,0.700056614393654,-0.25745615798227356,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-1.0144149104875522,-1.4182871576441818,-0.955585733630648
Mumbai,19.076,72.8777,2020-03-29,-0.4115174819694283,-0.44068568479131115,-0.5171980083934244,0.3667294018414998,0.321614759811772,0.39783883895696,0.8126623827182092,0.6001944929362972,1.2350431661108408,0.307621777380473,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-1.0144149104875522,-1.4182871576441818,-0.8892261177066982
Mumbai,19.076,72.8777,2020-04-05,-0.4115174819694283,-0.44068568479131115,-0.5171980083934244,0.499926277654245,0.3757004161999338,0.6002257090407472,0.8078490378949786,0.031746230056701824,1.3162335371031508,0.20267873224167735,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.7250572147091356,-1.4182871576441818,-0.8228665017827486
Mumbai,19.076,72.8777,2020-04-12,-0.4115174819694283,-0.44068568479131115,-0.5171980083934244,0.3148527238933778,0.24560248596894915,0.3702406294000798,0.6768190954848152,-0.12290513557965871,1.3858252836679883,0.3560570289829946,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.7250572147091356,-1.4182871576441818,-0.7565068858587988
Mumbai,19.076,72.8777,2020-04-19,-0.4115174819694283,-0.46147782608925075,-0.5171980083934244,0.5335760147016757,0.4370949450729829,0.6081109117712843,0.8591913826761042,0.14877969594367743,1.4438184058053525,0.4125648225192687,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.7250572147091356,-1.4182871576441818,-0.690147269934849
Mumbai,19.076,72.8777,2020-04-26,-0.4115174819694283,-0.46147782608925075,-0.5171980083934244,0.6709791076453498,0.6285874041770155,0.6922197408970141,0.8597261987675737,0.1237010961107539,1.4887630754618102,0.6951037902006424,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.7250572147091356,-1.4182871576441818,-0.6237876540108993
Mumbai,19.076,72.8777,2020-05-03,-0.4115174819694283,-0.46147782608925075,-0.5171980083934244,0.4101936455277644,0.3391560537754999,0.4661772626216154,0.8249631528220207,-0.03095026952560626,1.5235589487442287,0.5175078676580643,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.4356995189307191,-1.4182871576441818,-0.5574280380869495
Mumbai,19.076,72.8777,2020-05-10,-0.4115174819694283,-0.46147782608925075,-0.5171980083934244,0.6976184828078985,0.6271256296800385,0.7447877591005956,0.8094534861693888,0.5437676433122198,1.5496558537060425,0.6628136224656282,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.4356995189307191,-1.4182871576441818,-0.49106842216299973
Mumbai,19.076,72.8777,2020-05-17,-0.4115174819694283,-0.46147782608925075,-0.5171980083934244,0.6751853247762788,0.5905812672556047,0.7369025563700581,0.6816324403080459,-0.1354444354961201,1.5670537903472521,0.6305234547306141,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.4356995189307191,-1.4182871576441818,-0.42470880623905
Mumbai,19.076,72.8777,2020-05-24,-0.4115174819694283,-0.46147782608925075,-0.5171980083934244,0.7144433513316144,0.697290805534951,0.7132469481784466,0.9057203826339983,0.21774584548421658,1.5786524147747252,0.8888447966107264,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.4356995189307191,-1.4182871576441818,-0.3583491903151002
Mumbai,19.076,72.8777,2020-05-31,-0.27562865764118066,-0.4259104473963712,-0.5037023812526601,0.6639687457604684,0.596428365243514,0.7093043468131779,1.02284510666594,-0.29218568445189086,0.6072676189738707,0.7031763321343957,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.4356995189307191,-1.4182871576441818,-0.2919895743911505
Mumbai,19.076,72.8777,2020-06-07,4.469734230762468,0.8517025499950044,-0.01892702595103023,-0.14222287100088465,-0.47212879204693176,0.1573401556755761,1.4956225315254676,1.5678104698232553,-1.835692651062605,-0.5803578353324139,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.14634182315230257,-1.4182871576441818,-0.22562995846720071
Mumbai,19.076,72.8777,2020-06-14,2.8094149217028184,1.694745553066772,0.30094230281675555,-0.0454798769895221,-0.41511958666481485,0.28876020118452894,1.2790220144800961,1.2605976218699448,-1.6733119090779847,-0.7014459643387171,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.14634182315230257,-1.4182871576441818,-0.15927034254325095
Mumbai,19.076,72.8777,2020-06-21,3.258704998535853,2.6553852046095923,0.6575699913943709,-0.06510889026718991,-0.42827555713761106,0.2637903925378282,1.410586772981729,1.4110692208674844,-1.6733119090779847,-0.6772283385374563,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.14634182315230257,-1.4182871576441818,-0.0929107266193012
Mumbai,19.076,72.8777,2020-06-28,4.476399448372161,3.899175369410141,1.1430072943735756,0.049861044644863954,-0.2894069799247625,0.35315602348391606,1.2656516121933448,0.8050030582385045,-1.6747617371314187,-0.5561402095311535,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,-0.14634182315230257,-1.4182871576441818,-0.026551110695351446
Mumbai,19.076,72.8777,2020-07-05,8.215042428013689,5.233859946425827,1.9997296987909858,0.04144861038300604,-0.2630950389791702,0.3137300098312301,1.2330278306136715,0.9345758240419418,-1.5138308232002327,-0.41890699665734377,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.14301587262611398,-1.4182871576441818,0.039808505228598315
Mumbai,19.076,72.8777,2020-07-12,2.7612621250940097,5.0516794891971335,2.3148303024529753,0.07790249218438917,-0.23093600004566853,0.35447022393900535,1.32020285352329,1.672304635793769,-1.5152806512536667,-0.4269795385910971,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.14301587262611398,-1.4182871576441818,0.10616812115254808
Mumbai,19.076,72.8777,2020-07-19,4.075670242695467,5.380615436888339,2.7604696899600167,0.10874808447786688,-0.24116842152451007,0.4214944471485715,1.2463982329004228,1.3212042381328426,-1.8429417913297756,-0.596502919199921,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.14301587262611398,-1.4182871576441818,0.17252773707649782
Mumbai,19.076,72.8777,2020-07-26,3.3800391640021163,5.178105677123475,3.1370368636825448,0.019015452351385763,-0.28648343093080786,0.2940170030048869,1.3613836925664846,1.3023952882581502,-1.8458414474366438,-0.4431246224586042,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.14301587262611398,-1.4182871576441818,0.23888735300044758
Mumbai,19.076,72.8777,2020-08-02,3.771790729633101,3.686198333032958,3.5524968407466755,0.15501647291808393,-0.16077082419075547,0.4359506521545562,1.3972163706949776,1.013991390179532,-1.6907098457191942,-0.45926970632611125,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.4323735684045305,-1.4182871576441818,0.30524696892439734
Mumbai,19.076,72.8777,2020-08-09,3.2754360549846764,4.238792211603713,3.9186619795358824,0.1381916043943686,-0.17246502016657406,0.413609244418034,1.397751186786448,1.1435641559829695,-1.8574400718641169,-0.45926970632611125,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.4323735684045305,-1.4182871576441818,0.3716065848483471
Mumbai,19.076,72.8777,2020-08-16,1.8927434630961513,3.698516964692354,4.147506748068963,0.009200945712551862,-0.3566486067857209,0.33869981847793135,1.3079020834194792,0.9408454740001722,-1.5486266964826514,-0.7418086740074845,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.4323735684045305,-1.4182871576441818,0.43796620077229687
Mumbai,19.076,72.8777,2020-08-23,3.2003503382387373,3.5940222134775373,4.495461571156717,-0.009025995188139459,-0.3668810282645624,0.3150442102863194,1.2897183363094973,1.6263272027667433,-1.5631249770169924,-0.7579537578749915,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.4323735684045305,-1.4182871576441818,0.5043258166962467
Mumbai,19.076,72.8777,2020-08-30,3.4016671150213265,3.503768654932543,4.7316823280970635,0.0863149264462466,-0.23970664702753247,0.3794400325857065,1.335712520175922,1.465406187172152,-1.7342046873222174,-0.6287930869349351,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.4323735684045305,-1.4182871576441818,0.5706854326201963
Mumbai,19.076,72.8777,2020-09-06,3.0875857382706524,3.181775288667875,4.7139178138927535,0.04144861038300604,-0.3376455383250155,0.38206843349588554,1.347478474188263,1.9272704007618233,-1.7530524520168609,-0.887114428815048,S_0019,2020-05-14,0.0,-0.5891353622465042,1.2738578966107668,0.9929593017155504,-0.07778129903502926,0.7217312641829471,-1.4182871576441818,0.6370450485441461
